key,translation,locale
customer.account.default_billing_address,adresse de facturation par défaut,fr_FR
customer.account.default_shipping_address,Adresse de livraison par défaut,fr_FR
customer.account.deliver_to_multiple_addresses,Livrer à plusieurs adresses,fr_FR
customer.account.edit_address_information,Modifier les informations d'adresse,fr_FR
customer.account.last_orders,Dernières commandes,fr_FR
customer.account.newsletter,Bulletin,fr_FR
customer.account.no_order,Aucune commande pour le moment,fr_FR
customer.account.no_orders,Aucune commande pour le moment,fr_FR
customer.account.order_history,Historique des commandes,fr_FR
customer.account.overview,Aperçu,fr_FR
customer.account.please_specify_billing_address,Veuillez spécifier l'adresse de facturation,fr_FR
customer.account.please_specify_shipping_address,Veuillez spécifier l'adresse de livraison,fr_FR
customer.account.print_shopping_list.table.barcode,code à barre,fr_FR
customer.account.print_shopping_list.table.default_price,Prix par défaut,fr_FR
customer.account.print_shopping_list.table.note,Noter,fr_FR
customer.account.print_shopping_list.table.product_name,Nom du produit,fr_FR
customer.account.print_shopping_list.table.product_sku,SKU du produit,fr_FR
customer.account.print_shopping_list.title.shopping_list_id,ID de la liste d'achats,fr_FR
customer.account.print_shopping_list.title.shopping_list_name,Nom de la liste d'achats,fr_FR
customer.account.profile_data,Profil,fr_FR
customer.account.shopping_list,Listes de courses,fr_FR
customer.account.shopping_list.access,Accès,fr_FR
customer.account.shopping_list.access.full_access,Accès total,fr_FR
customer.account.shopping_list.access.read_only,Lecture seulement,fr_FR
customer.account.shopping_list.add_all_available_to_cart,Ajouter tous les produits disponibles au panier,fr_FR
customer.account.shopping_list.add_item.success,L'article a été ajouté à la liste d'achats.,fr_FR
customer.account.shopping_list.add_selected_items_to_cart,Ajouter les articles sélectionnés au panier,fr_FR
customer.account.shopping_list.add-to-cart,Ajouter au chariot,fr_FR
customer.account.shopping_list.availability,Disponibilité,fr_FR
customer.account.shopping_list.available,Disponible,fr_FR
customer.account.shopping_list.clear.success,La liste d'achats a bien été effacée.,fr_FR
customer.account.shopping_list.create.failed,La création de la liste d'achats a échoué.,fr_FR
customer.account.shopping_list.create.success,La liste '%name%' a été créée avec succès.,fr_FR
customer.account.shopping_list.delete.failed,La liste d'achats n'a pas été supprimée.,fr_FR
customer.account.shopping_list.delete.it_belongs_to_follow,Il appartient à suivre,fr_FR
customer.account.shopping_list.delete.it_will_be_deleted_from_all_of_them,Il sera supprimé de tous,fr_FR
customer.account.shopping_list.delete.success,La liste d'achats a bien été supprimée.,fr_FR
customer.account.shopping_list.delete.warning,Avertissement,fr_FR
customer.account.shopping_list.delete.you_are_trying_to_delete_shopping_list,"Vous essayez de supprimer la liste de courses <a href=""""%link%"""">%name% </a>",fr_FR
customer.account.shopping_list.empty,Il n'y a actuellement aucun article dans votre liste d'achats.,fr_FR
customer.account.shopping_list.error.cannot_update,Impossible de mettre à jour la liste de courses.,fr_FR
customer.account.shopping_list.error.duplicate_name,Une liste de courses avec le même nom existe déjà.,fr_FR
customer.account.shopping_list.item.added_all_available_to_cart,Les articles disponibles ont été ajoutés au panier avec succès.,fr_FR
customer.account.shopping_list.item.added_all_available_to_cart.failed,Tous les articles ne sont pas ajoutés au panier avec succès,fr_FR
customer.account.shopping_list.item.added_to_cart,Article ajouté au panier avec succès.,fr_FR
customer.account.shopping_list.item.added_to_cart.failed,L'article n'a pas été ajouté au panier.,fr_FR
customer.account.shopping_list.item.add.failed,L'élément %sku% n'a pas pu être ajouté à la liste.,fr_FR
customer.account.shopping_list.item.add.success,L'élément %sku% a été ajouté à la liste.,fr_FR
customer.account.shopping_list.item.not_added,Échec de l'ajout du produit à la liste d'achats.,fr_FR
customer.account.shopping_list.item.remove.failed,Le produit n'a pas été supprimé de la liste d'achats.,fr_FR
customer.account.shopping_list.item.remove.success,Produit supprimé avec succès.,fr_FR
customer.account.shopping_list.items.added_to_cart,Articles ajoutés au panier avec succès.,fr_FR
customer.account.shopping_list.items.added_to_cart.failed,Les articles n'ont pas été ajoutés au panier.,fr_FR
customer.account.shopping_list.items.added_to_cart.not_found,Il n'y a aucun produit disponible pour l'ajout au panier.,fr_FR
customer.account.shopping_list.items.added_to_cart.select_list,Au moins une liste de courses doit être sélectionnée.,fr_FR
customer.account.shopping_list.item.select_item,Au moins un produit doit être sélectionné.,fr_FR
customer.account.shopping_list.not_available,Actuellement indisponible,fr_FR
customer.account.shopping_list.overview.actions,Actions,fr_FR
customer.account.shopping_list.overview.add_new,Ajouter une nouvelle liste de courses,fr_FR
customer.account.shopping_list.overview.add_shopping_list_to_cart,Ajouter les listes d'achats sélectionnées au panier,fr_FR
customer.account.shopping_list.overview.created_date,Date créée,fr_FR
customer.account.shopping_list.overview.create.success,La liste d'achats a été créée avec succès.,fr_FR
customer.account.shopping_list.overview.delete,Effacer,fr_FR
customer.account.shopping_list.overview.dismiss,Rejeter,fr_FR
customer.account.shopping_list.overview.edit,Renommer,fr_FR
customer.account.shopping_list.overview.empty,Vous n'avez pas encore de liste de courses.,fr_FR
customer.account.shopping_list.overview.enter_name,Entrez le nom ici,fr_FR
customer.account.shopping_list.overview.form.new,Créer une nouvelle liste de courses,fr_FR
customer.account.shopping_list.overview.item_count,Nombre d'objets,fr_FR
customer.account.shopping_list.overview.modified_date,Date de la dernière mise à jour,fr_FR
customer.account.shopping_list.overview.name,Nom de la liste,fr_FR
customer.account.shopping_list.overview.owner,Utilisateur qui a créé la liste,fr_FR
customer.account.shopping_list.overview.print,Imprimer,fr_FR
customer.account.shopping_list.overview.share,Partager,fr_FR
customer.account.shopping_list.overview.shared_with,Partagé avec,fr_FR
customer.account.shopping_list.overview.title,Gérer les listes d'achats,fr_FR
customer.account.shopping_list.overview.variant,Une variante,fr_FR
customer.account.shopping_list.overview.view,Vue,fr_FR
customer.account.shopping_list.price,Prix,fr_FR
customer.account.shopping_list.print_shopping_list,Imprimer la liste d'achats,fr_FR
customer.account.shopping_list.product,Produit,fr_FR
customer.account.shopping_list.quantity,Quantité,fr_FR
customer.account.shopping_list.remove,Supprimer,fr_FR
customer.account.shopping_list.share.error.one_id_required,Veuillez choisir le client ou l'unité commerciale avec laquelle partager la liste d'achats,fr_FR
customer.account.shopping_list.share.from.share,Partager,fr_FR
customer.account.shopping_list.share.from.share_with,Partager la liste de courses avec:,fr_FR
customer.account.shopping_list.share.select_company_business_unit,Sélectionnez l'unité commerciale,fr_FR
customer.account.shopping_list.share.select_company_user,Sélectionnez un client,fr_FR
customer.account.shopping_list.share.select_permission,Sélectionnez le niveau d'accès,fr_FR
customer.account.shopping_list.share.share_shopping_list_fail,Cette liste de courses a déjà été partagée avec cette entité,fr_FR
customer.account.shopping_list.share.share_shopping_list_successful,Le partage de la liste de courses a réussi,fr_FR
customer.account.shopping_list.updated,La liste de courses a bien été mise à jour,fr_FR
customer.account.shopping_points_and_cashback,Points d'achats et remise en argent,fr_FR
customer.account.wishlist,Liste de souhaits,fr_FR
customer.account.wishlist.add_all_available_to_cart,Ajouter tous les produits disponibles au panier,fr_FR
customer.account.wishlist.add-to-cart,Ajouter au chariot,fr_FR
customer.account.wishlist.availability,Disponibilité,fr_FR
customer.account.wishlist.available,Disponible,fr_FR
customer.account.wishlist.continue-shopping,Continuer vos achats,fr_FR
customer.account.wishlist.created,Liste de souhaits créée avec succès.,fr_FR
customer.account.wishlist.deleted,La liste de souhaits a bien été supprimée.,fr_FR
customer.account.wishlist.empty,Il n'y a actuellement aucun article dans votre liste de souhaits.,fr_FR
customer.account.wishlist.item.moved_all_available_to_cart,Les articles disponibles ont été déplacés vers le panier avec succès.,fr_FR
customer.account.wishlist.item.moved_all_available_to_cart.failed,Tous les articles ne sont pas déplacés vers le panier avec succès,fr_FR
customer.account.wishlist.item.moved_to_cart,L'article a bien été déplacé vers le panier.,fr_FR
customer.account.wishlist.item.moved_to_cart.failed,L'article n'a pas été déplacé vers le panier.,fr_FR
customer.account.wishlist.item.not_added,Échec de l'ajout du produit à la liste de souhaits.,fr_FR
customer.account.wishlist.item.removed,Produit supprimé avec succès.,fr_FR
customer.account.wishlist.not_available,Actuellement indisponible,fr_FR
customer.account.wishlist.overview.add_new,Ajouter une nouvelle liste de souhaits,fr_FR
customer.account.wishlist.overview.date,Date de création,fr_FR
customer.account.wishlist.overview.delete,Effacer,fr_FR
customer.account.wishlist.overview.edit,Éditer,fr_FR
customer.account.wishlist.overview.empty,Vous n'avez pas encore de listes.,fr_FR
customer.account.wishlist.overview.enter_name,Entrez le nom ici,fr_FR
customer.account.wishlist.overview.item_count,# d'articles,fr_FR
customer.account.wishlist.overview.name,Nom,fr_FR
customer.account.wishlist.overview.price,Prix,fr_FR
customer.account.wishlist.overview.sku,Sku,fr_FR
customer.account.wishlist.overview.title,Gérer les listes de souhaits,fr_FR
customer.account.wishlist.overview.variant,Une variante,fr_FR
customer.account.wishlist.price,Prix,fr_FR
customer.account.wishlist.product,Produit,fr_FR
customer.account.wishlist.product-not-available,Ce produit n'est pas disponible pour le moment.,fr_FR
customer.account.wishlist.remove,Supprimer,fr_FR
customer.account.wishlist.updated,Liste de souhaits mise à jour avec succès,fr_FR
customer.account.wishlist.view-in-shop,Vue,fr_FR
customer.address.added,L'adresse a été ajoutée avec succès,fr_FR
customer.address.address1,rue,fr_FR
customer.address.address2,Numéro de maison,fr_FR
customer.address.address3,Informations Complémentaires,fr_FR
customer.address.address4,Plus d'informations d'expédition supplémentaires,fr_FR
customer.address.city,Ville,fr_FR
customer.address.company,Nom de la compagnie,fr_FR
customer.address.country,Pays,fr_FR
customer.address.delete.failed,L'adresse n'a pas pu être supprimée,fr_FR
customer.address.delete.success,Adresse supprimée avec succès,fr_FR
customer.address.first_name,Prénom,fr_FR
customer.address.is_default_billing,Est l'adresse de facturation par défaut,fr_FR
customer.address.is_default_shipping,Est l'adresse de livraison par défaut,fr_FR
customer.address.last_name,Nom de famille,fr_FR
customer.address.number,Numéro de maison,fr_FR
customer.address.phone,Numéro de téléphone (pour d'éventuelles questions concernant la livraison),fr_FR
customer.address.placeholder.optional,Optionnel,fr_FR
customer.address.save_new_address,Enregistrer la nouvelle adresse dans le carnet d'adresses,fr_FR
customer.address.state,État,fr_FR
customer.address.updated,L'adresse a été mise à jour avec succès,fr_FR
customer.address.vat_number,Numéro de TVA,fr_FR
customer.address.zip_code,Code postal,fr_FR
customer.anonymization.failed,Votre compte n'a pas pu être supprimé,fr_FR
customer.anonymization.success,Votre compte a été supprimé avec succès,fr_FR
customer.authentication.failed,Authentification échouée,fr_FR
customer.authentication.succeeded,La connexion a réussi,fr_FR
customer.authorization.account_confirmed,Votre adresse e-mail est validée. Veuillez vous connecter pour continuer.,fr_FR
customer.authorization.invalid_account,Vous devez d'abord valider votre adresse e-mail avant de pouvoir vous connecter,fr_FR
customer.authorization.success,Presque là! Nous vous envoyons un e-mail pour valider votre adresse e-mail. Veuillez le confirmer pour pouvoir vous connecter.,fr_FR
customer.authorization.validate_email_address,Presque là! Nous vous envoyons un e-mail pour valider votre adresse e-mail. Veuillez le confirmer pour pouvoir vous connecter.,fr_FR
customer.billingSameAsShipping,L'adresse de la facture est identique à l'adresse d'expédition,fr_FR
customer.birth_date,Date de naissance (jj / mm / aaaa),fr_FR
customer.customer_id,identifiant,fr_FR
customer.email,E-mail,fr_FR
customer.email.already.used,Adresse e-Mail déjà utilisée,fr_FR
customer.email.format.invalid,Format d'adresse e-mail non valide,fr_FR
customer.email.invalid,Adresse email invalide,fr_FR
customer.error.confirm_email_link.invalid_or_used,Ce lien de vérification par e-mail n'est pas valide ou a déjà été utilisé.,fr_FR
customer.first_name,Prénom,fr_FR
customer.forgotten-password.description,Saisissez l'adresse e-mail associée à votre compte.,fr_FR
customer.forgotten_password.email,Adresse e-mail,fr_FR
customer.forgotten-password.title,Récupérer mon mot de passe,fr_FR
customer.last_name,Nom de famille,fr_FR
customer.login,Connexion,fr_FR
customer.login.email,E-mail,fr_FR
customer.login.failed,Échec de la connexion,fr_FR
customer.login.password,Mot de passe,fr_FR
customer.login.title,Accéder à votre compte,fr_FR
customer.logout,Se déconnecter,fr_FR
customer.newsletter.not_subscribed,Pas d'abonnement à la newsletter,fr_FR
customer.newsletter.subscribed,Newsletter abonné,fr_FR
customer.newsletter.subscription,Paramètres de la newsletter,fr_FR
customer.newsletter.subscription_agreement,J'accepte l'inscription à la newsletter,fr_FR
customer.order.all_orders,Afficher les commandes,fr_FR
customer.order.billing_address,Adresse de facturation,fr_FR
customer.order.bundled_items,Articles dans le lot:,fr_FR
customer.order.canceledTotal,Montant annulé,fr_FR
customer.order.complete_checkout,Terminer le paiement,fr_FR
customer.order.date,Date de commande,fr_FR
customer.order.delivery_address,Adresse de livraison,fr_FR
customer.order.delivery_method,Méthode de livraison,fr_FR
customer.order.discount.total,Rabais,fr_FR
customer.order.expenseTotal,Frais d'expédition (total),fr_FR
customer.order.grandTotal,Total,fr_FR
customer.order.item_price,Prix incl. T.V.A.,fr_FR
customer.order.item_quantity,Quantité,fr_FR
customer.order.item_sku,SKU,fr_FR
