key,translation,locale
company.user.invitation.import.error.message,Η εισαγωγή προσκλήσεων απέτυχε,el_GR
company.user.invitation.import.download.errors.file,"Ορισμένες προσκλήσεις απέτυχαν να εισαχθούν. Κάντε κλικ στο <a href=""""%link%""""> εδώ </a> για να κατεβάσετε το αρχείο σφαλμάτων",el_GR
company.user.invitation.first.name,Ονομα,el_GR
company.user.invitation.file,Αρχείο προσκλήσεων,el_GR
company.user.invitation.expired,Η πρόσκλησή σας έχει λήξει,el_GR
company.user.invitation.deleted.success.message,Η πρόσκληση διαγράφηκε με επιτυχία,el_GR
company.user.invitation.deleted.error.message,Η πρόσκληση δεν διαγράφηκε,el_GR
company.user.invitation.delete.title,Διαγραφή πρόσκλησης,el_GR
company.user.invitation.delete.confirmation.question,Είστε βέβαιοι ότι θέλετε να διαγράψετε την πρόσκληση;,el_GR
company.user.invitation.delete.button,Διαγράφω,el_GR
company.user.invitation.business.unit,Επιχειρηματική μονάδα,el_GR
company.user.invitation.actions,Ενέργειες,el_GR
company.user.invitation.accepted,Η πρόσκλησή σας έχει ήδη χρησιμοποιηθεί,el_GR
company.user.first_name,Ονομα,el_GR
company.company_role.delete.error.has_users,Δεν μπορείτε να διαγράψετε ένα ρόλο ενώ περιέχει χρήστες,el_GR
company.company_business_unit.delete.error.has_users,Δεν μπορείτε να διαγράψετε μια επιχειρηματική μονάδα ενώ περιέχει χρήστες,el_GR
company.address.heading,Εταιρεία,el_GR
company.account.table.actions,Ενέργειες,el_GR
company.account.shipping_address,Προεπιλεγμένη διεύθυνση αποστολής,el_GR
company.account.registration.title,Δημιουργήστε λογαριασμό,el_GR
company.account.page-title,Η εταιρεία μου,el_GR
company.account.overview,ΣΦΑΙΡΙΚΗ ΕΙΚΟΝΑ,el_GR
company.account.name,Όνομα εταιρείας,el_GR
company.account.login.title,Αποκτήστε πρόσβαση στο λογαριασμό σας,el_GR
company.account.login.password,Κωδικός πρόσβασης,el_GR
company.account.login.email,ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ,el_GR
company.account.edit_address_information,Επεξεργασία πληροφοριών διεύθυνσης,el_GR
company.account.company_user.status.enable.success,Ο χρήστης της εταιρείας ενεργοποιήθηκε με επιτυχία,el_GR
company.account.company_user.status.enable.error.cannot_enable_yourself,Δεν επιτρέπεται να ενεργοποιήσετε τον εαυτό σας,el_GR
company.account.company_user.status.enable.error,Ο χρήστης της εταιρείας δεν μπορεί να ενεργοποιηθεί,el_GR
company.account.company_user.status.disable.success,Ο χρήστης της εταιρείας απενεργοποιήθηκε με επιτυχία,el_GR
company.account.company_user.status.disable.error.cannot_disable_yourself,Δεν επιτρέπεται να απενεργοποιήσετε τον εαυτό σας,el_GR
company.account.company_user.status.disable.error,Ο χρήστης της εταιρείας δεν μπορεί να απενεργοποιηθεί,el_GR
company.account.company_user.role,Ρόλος,el_GR
company.account.company_user.name,Ονομα,el_GR
company.account.company_user.enable,επιτρέπω,el_GR
company.account.company_user.edit_information,Επεξεργασία πληροφοριών χρήστη,el_GR
company.account.company_user.edit,Επεξεργασία,el_GR
company.account.company_user.disable,Καθιστώ ανίκανο,el_GR
company.account.company_user.delete.successful,Ο χρήστης έχει διαγραφεί,el_GR
company.account.company_user.delete.back,Πίσω,el_GR
company.account.company_user.delete,Διαγράφω,el_GR
company.account.company_user.business_unit,Επιχειρηματική μονάδα,el_GR
company.account.company_user.add,Προσθέστε νέο χρήστη,el_GR
company.account.company_user,Χρήστες,el_GR
company.account.company_role.view,Θέα,el_GR
company.account.company_role.users,Χρήστες,el_GR
company.account.company_role.user.manage,Διαχείριση των χρηστών της εταιρείας,el_GR
company.account.company_role.permissions,Δικαιώματα,el_GR
company.account.company_role.permission.unassigned,Ξεριζώμενος,el_GR
company.account.company_role.permission.unassign,Ξελαβή,el_GR
company.account.company_role.permission.status,Κατάσταση,el_GR
company.account.company_role.permission.manage,Διαχείριση δικαιωμάτων,el_GR
company.account.company_role.permission.key,Κλειδί,el_GR
company.account.company_role.permission.configure,Διαμορφώστε,el_GR
company.account.company_role.permission.assigned,Ανατεθεί,el_GR
company.account.company_role.permission.assign,Αναθέτω,el_GR
company.account.company_role.name,Ονομα,el_GR
company.account.company_role.is_default,Είναι προεπιλογή,el_GR
company.account.company_role.edit_information,Επεξεργασία πληροφοριών ρόλων,el_GR
company.account.company_role.edit,Επεξεργασία,el_GR
company.account.company_role.details,Λεπτομέριες,el_GR
company.account.company_role.default,Προκαθορισμένο,el_GR
company.account.company_role.add,Προσθέστε νέο ρόλο,el_GR
company.account.company_role,Ρόλοι,el_GR
company.account.company_name,Ονομα εταιρείας,el_GR
company.account.business_unit.view,Θέα,el_GR
company.account.business_unit.phone,Αριθμός τηλεφώνου,el_GR
company.account.business_unit.name,Ονομα,el_GR
company.account.business_unit.external_url,Εξωτερική διεύθυνση URL,el_GR
company.account.business_unit.email,ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ,el_GR
company.account.business_unit.edit_information,Επεξεργασία,el_GR
company.account.business_unit.edit,Επεξεργασία,el_GR
company.account.business_unit.details,Λεπτομέριες,el_GR
company.account.business_unit.delete.confirmation.warning,Προειδοποίηση,el_GR
company.account.business_unit.delete,Διαγράφω,el_GR
company.account.business_unit.create,Δημιουργώ,el_GR
company.account.business_unit.address,Διευθύνσεις,el_GR
company.account.business_unit.add,Δημιουργία επιχειρηματικής μονάδας,el_GR
company.account.business_unit,Επιχειρηματικές μονάδες,el_GR
company.account.billing_address,Προεπιλεγμένη διεύθυνση χρέωσης,el_GR
company.account.authorization.success,Επιτυχής Εγγραφή,el_GR
company.account.address.zip_code,Ταχυδρομικός κώδικας,el_GR
company.account.address.phone,Αριθμός τηλεφώνου,el_GR
company.account.address.number,Αριθμός,el_GR
company.account.address.is_default_billing,Είναι προεπιλεγμένη διεύθυνση χρέωσης,el_GR
company.account.address.edit,Επεξεργασία,el_GR
company.account.address.delete,Διαγράφω,el_GR
company.account.address.country,Χώρα,el_GR
company.account.address.city,Πόλη,el_GR
company.account.address.address3,Προσθήκη στη διεύθυνση,el_GR
company.account.address.address1,Δρόμος,el_GR
company.account.address,Διευθύνσεις,el_GR
company.account.add_new_address,Καθορίστε τη νέα διεύθυνση,el_GR
company.account,Εταιρικό λογαριασμό,el_GR
cms.preview.access_denied,Δεν είστε συνδεδεμένοι ή δεν έχετε δικαίωμα πρόσβασης σε αυτήν τη σελίδα.,el_GR
cms.page.sort.relevance,Ταξινόμηση ανά συνάφεια,el_GR
cms.page.sort.name_desc,Ταξινόμηση κατά όνομα φθίνουσα,el_GR
cms.page.sort.name_asc,Ταξινόμηση κατά όνομα Αύξουσα,el_GR
cms.page.itemsFound,Αντικείμενα που βρέθηκαν,el_GR
cms.page.filter.per,Ανά σελίδα,el_GR
cms-product-group.category.link.text,Εξερευνήστε περισσότερα,el_GR
checkout.this.is.shop,Αυτό είναι ένα κατάστημα,el_GR
checkout.thank.you,Σας ευχαριστώ,el_GR
checkout.summary.item.option.description,Επιλογές προϊόντων:,el_GR
checkout.summary.item.bundle.description,Στοιχεία στη δέσμη:,el_GR
checkout.step.summary.with_method,Με,el_GR
checkout.step.summary.uid,Uid,el_GR
checkout.step.summary.tracking_code,Κωδικός παρακολούθησης παράδοσης,el_GR
checkout.step.summary.total,Ολοκληρώστε το Checkout,el_GR
checkout.step.summary.title,Περίληψη,el_GR
checkout.step.summary.tax,συμπεριλ. Φόρος,el_GR
checkout.step.summary.sub_total,ΜΕΡΙΚΟ ΣΥΝΟΛΟ,el_GR
checkout.step.summary.sms_code_send_error,Στείλτε τον κωδικό SMS που τελείωσε σε ένα σφάλμα,el_GR
checkout.step.summary.sms_code_input_error,Ο κωδικός SMS δεν ήταν σωστός,el_GR
checkout.step.summary.shipping,Αποστολή,el_GR
checkout.step.summary.shipment_costs_total,Κόστος αποστολής (σύνολο),el_GR
checkout.step.summary.requested_delivery_date,Ζητήθηκε η ημερομηνία παράδοσης,el_GR
checkout.step.summary.products,Προϊόντα,el_GR
checkout.step.summary.payment,Πληρωμή,el_GR
checkout.step.summary.overview,ΣΦΑΙΡΙΚΗ ΕΙΚΟΝΑ,el_GR
checkout.step.summary.modal.title,Δεν έλαβε κωδικό PIN;,el_GR
checkout.step.summary.modal.submit,Αποστολή κωδικού PIN,el_GR
checkout.step.summary.modal.sms_radio_label,Δημιουργία νέου κωδικού επαλήθευσης που αποστέλλεται μέσω SMS,el_GR
checkout.step.summary.modal.resend_retry,Μπορείτε να προσπαθήσετε να στείλετε ξανά μέσα:,el_GR
checkout.step.summary.modal.resend_already_by_sms,"Ο κώδικας αποστέλλεται μέσω SMS, ελέγξτε.",el_GR
checkout.step.summary.modal.resend_already_by_mail,"Ο κώδικας αποστέλλεται μέσω ηλεκτρονικού ταχυδρομείου, ελέγξτε επίσης το φάκελο Spam.",el_GR
checkout.step.summary.modal.please_wait_30_seconds,Περιμένετε 30 δευτερόλεπτα για να ζητήσετε έναν νέο κώδικα.,el_GR
checkout.step.summary.modal.phone,Αριθμός:,el_GR
checkout.step.summary.modal.link,Δεν έλαβε κωδικό;,el_GR
checkout.step.summary.modal.info,Πώς θα θέλατε να λάβετε τον κωδικό PIN σας;,el_GR
checkout.step.summary.modal.error_when_resending_by_sms,"Υπάρχει ένα σφάλμα κατά την προσπάθεια αποστολής του κώδικα μέσω SMS, δοκιμάστε ξανά αργότερα.",el_GR
checkout.step.summary.modal.error_session_expired,"Η συνεδρία σας πληρωμής έχει λήξει, επιστρέψτε στο βήμα πληρωμής.",el_GR
checkout.step.summary.modal.email_radio_label,Δημιουργία νέου κωδικού επαλήθευσης που αποστέλλεται μέσω ηλεκτρονικού ταχυδρομείου,el_GR
checkout.step.summary.modal.email,ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ:,el_GR
checkout.step.summary.items,Αντικείμενα,el_GR
checkout.step.summary.grand_total,Σύνολο,el_GR
checkout.step.summary.delivery_method,Μέθοδος παράδοσης,el_GR
checkout.step.summary.delivery_address,Διεύθυνση παράδοσης,el_GR
checkout.step.summary.billing_address,διεύθυνση χρέωσης,el_GR
checkout.step.summary,Πηγαίνετε στη σύνοψη,el_GR
checkout.step.success.title,Σας ευχαριστώ.,el_GR
checkout.step.success.text,Θα λάβετε το ηλεκτρονικό ταχυδρομείο επιβεβαίωσης παραγγελίας σε λίγα λεπτά. Μπορείτε να ελέγξετε και να παρακολουθήσετε την παραγγελία σας στο λογαριασμό σας.,el_GR
checkout.step.success.sub_title,Η παραγγελία σας έχει τοποθετηθεί με επιτυχία.,el_GR
checkout.step.success.link,"Πήγαινε στο Ο Λογαριασμός Μου""",el_GR
checkout.step.shipment.title,Αποστολή,el_GR
checkout.step.shipment.provider.b,Ερμής,el_GR
checkout.step.shipment.provider.a,Dhl,el_GR
checkout.step.shipment,Μεταβείτε στην αποστολή,el_GR
checkout.step.place.order,Υποβάλετε την παραγγελία σας,el_GR
checkout.step.payment.title,Πληρωμή,el_GR
checkout.step.payment.must_be_older_than_18_years,Πρέπει να είστε τουλάχιστον 18 ετών.,el_GR
checkout.step.payment,Πηγαίνετε στην πληρωμή,el_GR
checkout.step.error.title,Η παραγγελία σας δεν έχει τοποθετηθεί.,el_GR
checkout.step.error.text,Κάτι πήγε στραβά. Συγνώμη.,el_GR
checkout.step.error.sub_title,Η παραγγελία απέτυχε λόγω σφαλμάτων:,el_GR
checkout.step.error.link,Πηγαίνω στο καλάθι,el_GR
checkout.step.customer.title,Σύνδεση,el_GR
checkout.step.confirm_payment.error,Πήγε κάτι λάθος στην πληρωμή,el_GR
checkout.step.benefit_deal.with_method,με,el_GR
checkout.step.benefit_deal.use_voucher,Χρησιμοποιήστε τα δελτία παροχών (BV) για έκπτωση,el_GR
checkout.step.benefit_deal.use_shopping_points,Χρησιμοποιήστε τα σημεία αγορών,el_GR
checkout.step.benefit_deal.total_used_shopping_points,Χρησιμοποιούνται συνολικά σημεία αγορών,el_GR
checkout.step.benefit_deal.title,Επισκόπηση παραγγελιών,el_GR
checkout.step.benefit_deal.or,ή,el_GR
checkout.step.benefit_deal.items,Αντικείμενα,el_GR
checkout.step.benefit_deal.error.not_spent_min_voucher_balance,"Αγαπητέ πελάτη, πρέπει να ξοδέψετε τουλάχιστον %needamount% %currency% από την ισορροπία των δελτίων σας για να πάρετε ένα προϊόν Deal Vuffer Deal.",el_GR
checkout.step.benefit_deal.error.not_enough_shopping_points_balance,"Δυστυχώς, δεν έχετε αρκετό SP για να αγοράσετε αυτό το προϊόν με έκπτωση.",el_GR
checkout.step.benefit_deal.error.not_enough_benefit_voucher_balance,"Δυστυχώς, δεν έχετε αρκετό BV για να αγοράσετε αυτό το προϊόν με έκπτωση. Χρειάζεται ποσό: %currency% %needamount%, το υπόλοιπό σας: %currency% %balanceamount%",el_GR
checkout.step.benefit_deal.error.amount_is_bigger_then_in_items,Το μέγιστο ποσό πρέπει να είναι %maxamount% %currency% (μέγιστο ποσό BV). Επαληθεύστε,el_GR
checkout.step.benefit_deal.benefit_voucher,Χρησιμοποιείται συνολικό ποσό δελφορίου,el_GR
checkout.step.address.title,Διεύθυνση,el_GR
checkout.step.address.select_address,Επιλέξτε μια διεύθυνση,el_GR
checkout.step.address.is_sellable,"Αγαπητέ πελάτη, τα προϊόντα δεν είναι δυστυχώς διαθέσιμα στη διεύθυνση παράδοσης.",el_GR
checkout.sales-order-threshold,Ελάχιστη τιμή παραγγελίας,el_GR
checkout.pre.check.shipment.failed,Μη έγκυρη μέθοδος αποστολής %method_name% (%carrier_name%).,el_GR
checkout.payment_method.invalid,Η πληρωμή πληρωμής δεν είναι έγκυρη,el_GR
checkout.payment.provider.payment_methods,μέθοδοι πληρωμής,el_GR
checkout.payment.provider.DummyPayment,μέθοδοι πληρωμής,el_GR
checkout.payment.myworld.payment_methods.title,myworld epayment,el_GR
checkout.payment.myworld.payment_methods.subtitle,Μπορείτε να επιλέξετε μεταξύ των ακόλουθων μεθόδων epayment MyWorld (προαιρετικό):,el_GR
checkout.payment.myworld.payment_methods.method.evoucher_marketer,MyWorld Evoucher (Marketer),el_GR
checkout.payment.myworld.payment_methods.method.evoucher,εκκεντρικός,el_GR
checkout.payment.myworld.payment_methods.method.cashback,Επιστροφή χρημάτων,el_GR
checkout.payment.myworld.payment_methods.balance_text,Ισορροπία,el_GR
checkout.payment.my_world.error.transaction_option_not_found,Η συναλλαγή πληρωμής απέτυχε λόγω της άγνωστης επιλογής πληρωμής,el_GR
checkout.payment.my_world.error.transaction_failed,Η συναλλαγή πληρωμής απέτυχε,el_GR
checkout.payment.my_world.error.transaction_exceeded_value,Το ποσό της συναλλαγής πληρωμής υπερέβη το διαθέσιμο ποσό,el_GR
checkout.payment.my_world.error.transaction_batch_failed,Η συναλλαγή πληρωμής δεν υποβλήθηκε σε επεξεργασία λόγω άλλης αποτυχίας συναλλαγής παρτίδας,el_GR
checkout.payment.checkbox.use_evoucher_balance,Χρησιμοποιήστε το %price% του %balance% Cashback / MyWorld Evoucher Balance,el_GR
checkout.payment.cashback_info,"Εάν έχετε Cashback Credit ή MyWorld Evoucher Credit, αυτό θα εμφανιστεί εδώ και μπορείτε να το χρησιμοποιήσετε για πληρωμή. <br/> Σημείωση: Αυτά μπορούν να χρησιμοποιηθούν μόνο ως πληρωμή για αντικείμενα που πωλούνται από το MyWorld.",el_GR
checkout.payment.cashback_balance,Cashback / MyWorld Evoucher Balance:,el_GR
checkout.nothing.will.be.sent,"Επομένως, φυσικά, τίποτα δεν θα σταλεί!",el_GR
checkout.giftcard.label,Δωροκάρτα,el_GR
checkout.customer.proceed_as_user,Προχωρήστε ως εγγεγραμμένος χρήστης (εγγραφείτε),el_GR
checkout.customer.proceed_as_guest,Προχωρήστε ως επισκέπτης,el_GR
checkout.customer.order_as_guest,Διαταγή ως επισκέπτης,el_GR
checkout.customer.auth_as_user,Εγγραφείτε,el_GR
checkout.customer.auth_as_login,Σύνδεση,el_GR
checkout.customer.auth_as_guest,Αγοράστε ως επισκέπτης,el_GR
checkout.currency.my_world.shopping_points,Εξαργυρωμένα σημεία αγορών,el_GR
catalog.view.mode.list,Λίστα,el_GR
catalog.view.mode.grid,Πλέγμα,el_GR
catalog.sort.relevance,Συνάφεια,el_GR
catalog.sort.rating,Βαθμολογίες προϊόντων,el_GR
catalog.sort.price_desc,Τιμή φθίνουσα,el_GR
catalog.sort.price_asc,Τιμή αύξουσα,el_GR
catalog.sort.name_desc,Όνομα φθίνουσα,el_GR
catalog.sort.name_asc,Όνομα αύξουσα,el_GR
catalog.sort.by,Ταξινόμηση κατά,el_GR
catalog.sort,Ταξινόμηση,el_GR
catalog.sale,Πώληση,el_GR
catalog.prev,πίσω,el_GR
catalog.no-results,Χωρίς αποτέλεσμα.,el_GR
catalog.next,να συνεχίσει,el_GR
catalog.new,Νέος,el_GR
catalog.loading,Φόρτωση,el_GR
catalog.itemsFound,Αποτελέσματα,el_GR
catalog.filter_section.show_less,Δείξε λιγότερο,el_GR
catalog.filter_section.show_all,Δείτε περισσότερα,el_GR
catalog.filter.show,Εισαγωγή φίλτρου,el_GR
catalog.filter.resetAllFilters,Επαναφέρετε όλα τα φίλτρα,el_GR
catalog.filter.rating_up,& Πάνω,el_GR
catalog.filter.rangeTo,προς το,el_GR
catalog.filter.rangeFrom,Φάσμα,el_GR
catalog.filter.pricerangeTo,προς το,el_GR
catalog.filter.pricerangeFrom,από,el_GR
catalog.filter.per,Ανά σελίδα,el_GR
catalog.filter.main_color,Χρώμα,el_GR
catalog.filter.hide,απόκρυψη φίλτρου,el_GR
catalog.filter.filter,Φίλτρα / Ταξινόμηση,el_GR
catalog.filter.extras,Άλλα χαρακτηριστικά,el_GR
catalog.filter.button,Ισχύουν,el_GR
catalog.filter.active_rating_up,Stars & Up,el_GR
catalog.filter.activeFilters,Ενεργά φίλτρα,el_GR
catalog.filter.active,Ενεργό φίλτρο,el_GR
catalog.currency,€,el_GR
cart_widget.empty_text,Το καλάθι σας είναι άδειο. Πηγαίνετε γεμίστε με όλες τις ελπίδες και τα όνειρά σας.,el_GR
cart_page.error_message.unexpected_error,Παρουσιάστηκε μη αναμενόμενο σφάλμα.,el_GR
cart_note.quote_form.placeholder,Εισάγετε τη σημείωσή σας,el_GR
cart_note.quote_form.enter_note,Προσθέστε μια σημείωση για το καλάθι,el_GR
cart_note.item_form.placeholder,Εισάγετε τη σημείωσή σας,el_GR
cart_note.item_form.enter_note,Προσθέστε μια σημείωση για το στοιχείο,el_GR
cart_note.form.save,Αποθηκεύσετε,el_GR
cart_note.customer_page.order_note,Σημείωση παραγγελίας,el_GR
cart_note.customer_page.item_note,Σημείωση στοιχείου παραγγελίας,el_GR
cart_note.checkout_page.quote_note,Καροτσάκι,el_GR
cart_note.checkout_page.item_note,Σημείωση,el_GR
cart_note.cart_page.item.note_added,Σημείωση έχει προστεθεί με επιτυχία στο στοιχείο '%sku%',el_GR
cart_note.cart_page.cart.note_added,Σημείωση έχει προστεθεί με επιτυχία στο καλάθι,el_GR
cart.your-order,Παραγγελία σας,el_GR
cart.vouchers.clear-all,Τα καθαρίζω όλα,el_GR
cart.vouchers,Κουπόνια,el_GR
cart.voucher.remove,Αφαιρώ,el_GR
cart.voucher.redeem,Εξαργύρωση κωδικού,el_GR
cart.voucher.apply.successful,Ο κώδικας κουπονιού έχει εφαρμοστεί,el_GR
cart.voucher.apply.non_applicable,Ο κωδικός κουπονιού δεν είναι έγκυρος,el_GR
cart.voucher.apply.failed,Ο κωδικός κουπονιού σας είναι άκυρος.,el_GR
cart.voucher-title,Κωδικό κουπονιού,el_GR
cart.validate.items.price.changed,Οι τιμές έχουν αλλάξει για προϊόντα με %sku%.,el_GR
cart.total_wo_deals,Σύνολο,el_GR
cart.total.tax_total,Φόρος,el_GR
cart.total.price_to_pay,Τιμή για πληρωμή,el_GR
cart.total.discount,Εκπτωση,el_GR
cart.total,Σύνολο,el_GR
cart.title_sidebar,Επισκόπηση παραγγελιών,el_GR
cart.title_content,Καλάθι αγορών,el_GR
cart.shipping_standard,Πρότυπο αποστολής,el_GR
cart.shipping.order-item,#NAME?,el_GR
cart.shipping,Αποστολή,el_GR
cart.select.default_value,Επιλέξτε μια τιμή,el_GR
cart.sales-order-threshold,Ελάχιστη τιμή παραγγελίας,el_GR
cart.remove.items.success,Τα προϊόντα αφαιρέθηκαν με επιτυχία,el_GR
cart.quantity.adjusted,Η ζητούμενη ποσότητα στοιχείου προσαρμόστηκε όσον αφορά την επιλεγμένη ποσότητα δεν είναι διαθέσιμη.,el_GR
cart.promotion.items,Προωθητικά προϊόντα,el_GR
cart.product-option,Επιλογές προϊόντων,el_GR
cart.price.subtotal_wo_deals,Σύνολο,el_GR
cart.price.subtotal,ΜΕΡΙΚΟ ΣΥΝΟΛΟ,el_GR
cart.price.grand.total,Σύνολο,el_GR
cart.price,Τιμή,el_GR
cart.pre.check.shipment.failed,Δεν μπορεί να εφαρμόσει αυτές τις αλλαγές. Η μέθοδος αποστολής δεν βρέθηκε. Επιλέξτε άλλη μέθοδο αποστολής.,el_GR
cart.pre.check.quantity.value.failed,Λάθος ποσότητα για το προϊόν sku %sku%.,el_GR
cart.pre.check.quantity.min.failed,"Δεν πληρούνται ελάχιστες απαιτήσεις ποσότητας για το προϊόν sku ""%sku%"".",el_GR
cart.pre.check.quantity.max.failed,Η μέγιστη ποσότητα για το προϊόν Sku '%sku%' ξεπεράστηκε.,el_GR
cart.pre.check.quantity.interval.failed,Οι απαιτήσεις διαστήματος ποσότητας για το προϊόν Sku '%sku%' δεν πληρούνται.,el_GR
cart.pre.check.product_discontinued,"Προϊόν '%name%' Διακόπτεται, επιλέξτε μια εναλλακτική λύση.",el_GR
cart.pre.check.price.failed,Τιμή σε επιλεγμένο νόμισμα Δεν βρέθηκε για το προϊόν με %sku%. Αλλάξτε το νόμισμα ή αφαιρέστε το προϊόν από τη σειρά.,el_GR
cart.pre.check.availability.failed.empty,Στοιχείο %sku% δεν είναι πλέον διαθέσιμο.,el_GR
cart.pre.check.availability.failed,Στοιχείο %sku% Έχει μόνο διαθεσιμότητα %stock%.,el_GR
cart.pre.check.affiliate.failed,Στοιχείο %sku% δεν μπορεί να προστεθεί στο καλάθι.,el_GR
cart.note-title,Καροτσάκι,el_GR
cart.item_quantity,Ποσότητα,el_GR
cart.item_attributes_needed,Επιλέξτε περισσότερα χαρακτηριστικά,el_GR
cart.item.sku,Σκι,el_GR
cart.item.remove.confirm,Είστε βέβαιοι ότι θέλετε να καταργήσετε αυτό το στοιχείο;,el_GR
cart.item.option.pre.check.validation.error.exists,"Δεν μπορείτε να αναδιατάξετε ξανά το προϊόν %name%, παρακαλώ προσθέστε το στο καλάθι σας ξεχωριστά.",el_GR
cart.item.option.description,Επιλογές προϊόντων:,el_GR
cart.item.item_total,Συνολικό στοιχείο,el_GR
cart.item.item_price,Τιμη προιοντος,el_GR
cart.item.bundle.description,Στοιχεία στη δέσμη:,el_GR
cart.include.vat,συμπεριλ. ΔΕΞΑΜΕΝΗ,el_GR
cart.giftcard.label,Δωροκάρτα,el_GR
cart.giftcard.apply.successful,Ο κωδικός κάρτας δώρων σας έχει εφαρμοστεί,el_GR
cart.giftcard.apply.failed,Η κάρτα δώρων δεν ισχύει,el_GR
cart.empty.title,Το καλάθι αγορών σας είναι άδειο!,el_GR
cart.empty.description,"Η μόνο επιθυμία του καλαθιού είναι να συλλέξει τις καλύτερες προσφορές, δώρα και πολλά άλλα μεγάλα προϊόντα για εσάς. Έτσι εκπληρώστε την επιθυμία του καλαθιού σας και το έχετε νόημα!",el_GR
cart.empty.button,Ελέγξτε τις προσφορές,el_GR
cart.discounts,Εκπτώσεις,el_GR
cart.delete.button,Διαγράφω,el_GR
cart.code.enter-code,Εισαγάγετε τον κωδικό κουπονιού / δώρων,el_GR
cart.code.apply.failed,Δεν ήταν δυνατή η εφαρμογή του κώδικα,el_GR
cart.checkout,ολοκλήρωση παραγγελίας,el_GR
cart.cart,Καροτσάκι,el_GR
cart.add.items.success,Τα στοιχεία προστέθηκαν με επιτυχία,el_GR
cart.add.items.error.text,Κάτι πήγε στραβά. Συγνώμη.,el_GR
cart.add-to-shopping-list.form.placeholder,Εισαγάγετε το όνομα μιας νέας λίστας αγορών,el_GR
cart.add-to-shopping-list.form.error.empty_name,Παρακαλώ εισάγετε το όνομα λίστας αγορών,el_GR
cart.add-to-shopping-list.form.add_new,Προσθέστε νέα λίστα αγορών,el_GR
cart.add-to-shopping-list.form,Αποθηκεύστε το καλάθι σε μια λίστα αγορών,el_GR
cart.add-to-shopping-list,Προσθήκη στη λίστα αγορών,el_GR
cameras.category.link,/ en / cameras - & - βιντεοκάμερες / ψηφιακές κάμερες,el_GR
camcorders.category.link,/ en / cameras - & - βιντεοκάμερες / ψηφιακές κάμερες;,el_GR
business_on_behalf_widget.no_selected_company,Καμία επιλεγμένη εταιρεία,el_GR
business_on_behalf_widget.change_company_user,Αλλαγή χρήστη της εταιρείας,el_GR
bundle.title,Δέσμη περιλαμβάνει,el_GR
billing.address.validation.is_missing,Η διεύθυνση χρέωσης λείπει,el_GR
billing.address.country.validation.not_found,Χώρα χρέωσης Χώρα που δεν βρέθηκε για κωδικό χώρας: %code%,el_GR
benefit_deal.product.attribute.manufacturer_name,Μάρκα:,el_GR
benefit_deal.item_quantity,Ποσότητα:,el_GR
availability_notification_subscription.mail.unsubscribed.subject,Δεν θα ειδοποιηθείτε όταν το προϊόν %name% θα είναι και πάλι διαθέσιμο.,el_GR
availability_notification_subscription.mail.unsubscribed.body,Δεν θα ειδοποιηθείτε όταν το προϊόν %name% θα είναι και πάλι διαθέσιμο.,el_GR
availability_notification_subscription.mail.unsubscribe,"Θέλετε να αλλάξετε τον τρόπο με τον οποίο λαμβάνετε αυτά τα μηνύματα ηλεκτρονικού ταχυδρομείου; <br> Μπορείτε να <a target = ""_ blank"" href = ""%link%"" style = ""mso-line-Ύψος-κανόνας: Ακριβώς; -ms- Μέγεθος κειμένου: 100skip @ skip.; - webkit-μέγεθος-μέγεθος-ρυθμίστε: 100.skip.com; Χρώμα: # 656565; Γραμματοσειρά: Κανονική; Κείμενο-διακόσμηση: Υπογραμμίστε """" / A>.",el_GR
availability_notification_subscription.mail.subscribed.subject,Μόλις ενημερώσαμε την ομάδα αγοράς μας για τη συνδρομή σας!,el_GR
availability_notification_subscription.mail.subscribed.head,Μόλις ενημερώσαμε την ομάδα αγοράς μας για τη συνδρομή σας!,el_GR
availability_notification_subscription.mail.subscribed.body,Θα λάβετε ένα μήνυμα ηλεκτρονικού ταχυδρομείου όταν το προϊόν θα είναι διαθέσιμο ξανά,el_GR
availability_notification_subscription.mail.notification.subject,%name% είναι διαθέσιμη ξανά!,el_GR
availability_notification_subscription.mail.notification.head,%name% είναι διαθέσιμη ξανά!,el_GR
availability_notification_subscription.mail.notification.buy_now,Αγορασε τωρα,el_GR
availability_notification_subscription.mail.notification.body,"Η αναμονή έχει τελειώσει, μπορείτε τώρα να προσθέσετε αυτό το προϊόν μέσα στο καλάθι σας.",el_GR
availability_notification_subscription.mail.copyright,"<em> Copyright © Τρέχον έτος Όνομα Εταιρείας, όλα τα δικαιώματα διατηρούνται. </ em> <br> <br>",el_GR
availability_notification.unsubscribed,Επιτυχώς καταργηθείσα,el_GR
availability_notification.successfully_unsubscribed_text,Έχετε καταγραφεί με επιτυχία από την ειδοποίηση όταν το προϊόν είναι διαθέσιμο ξανά,el_GR
availability_notification.successfully_unsubscribed,Επιτυχώς καταργηθείσα,el_GR
availability_notification.subscribed,Επιτυχώς εγγραφεί,el_GR
availability_notification.notify_me,Ειδοποιήστε με όταν είστε πίσω στο απόθεμα,el_GR
