category_key,parent_category_key,name.de_DE,name.en_US,meta_title.de_DE,meta_title.en_US,meta_description.de_DE,meta_description.en_US,meta_keywords.de_DE,meta_keywords.en_US,is_active,is_in_menu,is_clickable,is_searchable,is_root,is_main,node_order,template_name,category_image_name.en_US,category_image_name.de_DE
styling_brushes,styling_tools,"Styling Brushes","Styling Brushes","Styling Brushes","Styling Brushes","Styling Brushes","Styling Brushes","Styling Brushes","Styling Brushes",1,1,1,1,0,1,90,"Catalog (default)",,
styling_tool_accessories,styling_tools,"Styling Tool Accessories","Styling Tool Accessories","Styling Tool Accessories","Styling Tool Accessories","Styling Tool Accessories","Styling Tool Accessories","Styling Tool Accessories","Styling Tool Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
wigs_and_hair_extensions,styling_accessories_and_hair_care,"Wigs & Hair Extensions","Wigs & Hair Extensions","Wigs & Hair Extensions","Wigs & Hair Extensions","Wigs & Hair Extensions","Wigs & Hair Extensions","Wigs & Hair Extensions","Wigs & Hair Extensions",1,1,1,1,0,1,90,"Catalog (default)",,
hair_extensions,wigs_and_hair_extensions,"Hair Extensions","Hair Extensions","Hair Extensions","Hair Extensions","Hair Extensions","Hair Extensions","Hair Extensions","Hair Extensions",1,1,1,1,0,1,90,"Catalog (default)",,
wig_accessories,wigs_and_hair_extensions,"Wig Accessories","Wig Accessories","Wig Accessories","Wig Accessories","Wig Accessories","Wig Accessories","Wig Accessories","Wig Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
wigs,wigs_and_hair_extensions,Wigs,Wigs,Wigs,Wigs,Wigs,Wigs,Wigs,Wigs,1,1,1,1,0,1,90,"Catalog (default)",,
healthcare,beauty_and_healthcare,Healthcare,Healthcare,Healthcare,Healthcare,Healthcare,Healthcare,Healthcare,Healthcare,1,1,1,1,0,1,90,"Catalog (default)",,
erotic_fiction,healthcare,"Erotic Fiction","Erotic Fiction","Erotic Fiction","Erotic Fiction","Erotic Fiction","Erotic Fiction","Erotic Fiction","Erotic Fiction",1,1,1,1,0,1,90,"Catalog (default)",,
first_aid_and_health,healthcare,"First Aid & Health","First Aid & Health","First Aid & Health","First Aid & Health","First Aid & Health","First Aid & Health","First Aid & Health","First Aid & Health",1,1,1,1,0,1,90,"Catalog (default)",,
diabetes,first_aid_and_health,Diabetes,Diabetes,Diabetes,Diabetes,Diabetes,Diabetes,Diabetes,Diabetes,1,1,1,1,0,1,90,"Catalog (default)",,
blood_glucose_meters,diabetes,"Blood Glucose Meters","Blood Glucose Meters","Blood Glucose Meters","Blood Glucose Meters","Blood Glucose Meters","Blood Glucose Meters","Blood Glucose Meters","Blood Glucose Meters",1,1,1,1,0,1,90,"Catalog (default)",,
control_solutions,diabetes,"Control Solutions","Control Solutions","Control Solutions","Control Solutions","Control Solutions","Control Solutions","Control Solutions","Control Solutions",1,1,1,1,0,1,90,"Catalog (default)",,
glucose_sets,diabetes,"Glucose Sets","Glucose Sets","Glucose Sets","Glucose Sets","Glucose Sets","Glucose Sets","Glucose Sets","Glucose Sets",1,1,1,1,0,1,90,"Catalog (default)",,
glucose_test_strips,diabetes,"Glucose Test Strips","Glucose Test Strips","Glucose Test Strips","Glucose Test Strips","Glucose Test Strips","Glucose Test Strips","Glucose Test Strips","Glucose Test Strips",1,1,1,1,0,1,90,"Catalog (default)",,
injection_syringes_and_needles,diabetes,"Injection Syringes & Needles","Injection Syringes & Needles","Injection Syringes & Needles","Injection Syringes & Needles","Injection Syringes & Needles","Injection Syringes & Needles","Injection Syringes & Needles","Injection Syringes & Needles",1,1,1,1,0,1,90,"Catalog (default)",,
insulin_syringes,diabetes,"Insulin Syringes","Insulin Syringes","Insulin Syringes","Insulin Syringes","Insulin Syringes","Insulin Syringes","Insulin Syringes","Insulin Syringes",1,1,1,1,0,1,90,"Catalog (default)",,
lancets,diabetes,Lancets,Lancets,Lancets,Lancets,Lancets,Lancets,Lancets,Lancets,1,1,1,1,0,1,90,"Catalog (default)",,
storage_and_travel_packages,diabetes,"Storage & Travel Packages","Storage & Travel Packages","Storage & Travel Packages","Storage & Travel Packages","Storage & Travel Packages","Storage & Travel Packages","Storage & Travel Packages","Storage & Travel Packages",1,1,1,1,0,1,90,"Catalog (default)",,
ear_care,first_aid_and_health,"Ear Care","Ear Care","Ear Care","Ear Care","Ear Care","Ear Care","Ear Care","Ear Care",1,1,1,1,0,1,90,"Catalog (default)",,
ear_cleaning,ear_care,"Ear Cleaning","Ear Cleaning","Ear Cleaning","Ear Cleaning","Ear Cleaning","Ear Cleaning","Ear Cleaning","Ear Cleaning",1,1,1,1,0,1,90,"Catalog (default)",,
ear_plugs,ear_care,"Ear Plugs","Ear Plugs","Ear Plugs","Ear Plugs","Ear Plugs","Ear Plugs","Ear Plugs","Ear Plugs",1,1,1,1,0,1,90,"Catalog (default)",,
first_aid,first_aid_and_health,"First Aid","First Aid","First Aid","First Aid","First Aid","First Aid","First Aid","First Aid",1,1,1,1,0,1,90,"Catalog (default)",,
car_and_motorcycle_accessories,first_aid,"Car & Motorcycle Accessories","Car & Motorcycle Accessories","Car & Motorcycle Accessories","Car & Motorcycle Accessories","Car & Motorcycle Accessories","Car & Motorcycle Accessories","Car & Motorcycle Accessories","Car & Motorcycle Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
cold_and_heat_compressors,first_aid,"Cold & Heat Compressors","Cold & Heat Compressors","Cold & Heat Compressors","Cold & Heat Compressors","Cold & Heat Compressors","Cold & Heat Compressors","Cold & Heat Compressors","Cold & Heat Compressors",1,1,1,1,0,1,90,"Catalog (default)",,
defibrillators_and_accessories,first_aid,"Defibrillators & Accessories","Defibrillators & Accessories","Defibrillators & Accessories","Defibrillators & Accessories","Defibrillators & Accessories","Defibrillators & Accessories","Defibrillators & Accessories","Defibrillators & Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
disinfection_and_wound_cleaning,first_aid,"Disinfection & Wound Cleaning","Disinfection & Wound Cleaning","Disinfection & Wound Cleaning","Disinfection & Wound Cleaning","Disinfection & Wound Cleaning","Disinfection & Wound Cleaning","Disinfection & Wound Cleaning","Disinfection & Wound Cleaning",1,1,1,1,0,1,90,"Catalog (default)",,
disposable_gloves,first_aid,"Disposable Gloves","Disposable Gloves","Disposable Gloves","Disposable Gloves","Disposable Gloves","Disposable Gloves","Disposable Gloves","Disposable Gloves",1,1,1,1,0,1,90,"Catalog (default)",,
dressing_cabinets,first_aid,"Dressing Cabinets","Dressing Cabinets","Dressing Cabinets","Dressing Cabinets","Dressing Cabinets","Dressing Cabinets","Dressing Cabinets","Dressing Cabinets",1,1,1,1,0,1,90,"Catalog (default)",,
dressing_materials,first_aid,"Dressing Materials","Dressing Materials","Dressing Materials","Dressing Materials","Dressing Materials","Dressing Materials","Dressing Materials","Dressing Materials",1,1,1,1,0,1,90,"Catalog (default)",,
eye_washes_and_protection,first_aid,"Eye Washes & Protection","Eye Washes & Protection","Eye Washes & Protection","Eye Washes & Protection","Eye Washes & Protection","Eye Washes & Protection","Eye Washes & Protection","Eye Washes & Protection",1,1,1,1,0,1,90,"Catalog (default)",,
fire_protection,first_aid,"Fire Protection","Fire Protection","Fire Protection","Fire Protection","Fire Protection","Fire Protection","Fire Protection","Fire Protection",1,1,1,1,0,1,90,"Catalog (default)",,
burns_treatment,fire_protection,"Burns Treatment","Burns Treatment","Burns Treatment","Burns Treatment","Burns Treatment","Burns Treatment","Burns Treatment","Burns Treatment",1,1,1,1,0,1,90,"Catalog (default)",,
fire_blankets,fire_protection,"Fire Blankets","Fire Blankets","Fire Blankets","Fire Blankets","Fire Blankets","Fire Blankets","Fire Blankets","Fire Blankets",1,1,1,1,0,1,90,"Catalog (default)",,
special_bandages,fire_protection,"Special Bandages","Special Bandages","Special Bandages","Special Bandages","Special Bandages","Special Bandages","Special Bandages","Special Bandages",1,1,1,1,0,1,90,"Catalog (default)",,
first_aid_for_children,first_aid,"First Aid for Children","First Aid for Children","First Aid for Children","First Aid for Children","First Aid for Children","First Aid for Children","First Aid for Children","First Aid for Children",1,1,1,1,0,1,90,"Catalog (default)",,
childrens_wound_care,first_aid_for_children,"Children's Wound Care","Children's Wound Care","Children's Wound Care","Children's Wound Care","Children's Wound Care","Children's Wound Care","Children's Wound Care","Children's Wound Care",1,1,1,1,0,1,90,"Catalog (default)",,
first_aid_kits,first_aid_for_children,"First Aid Kits","First Aid Kits","First Aid Kits","First Aid Kits","First Aid Kits","First Aid Kits","First Aid Kits","First Aid Kits",1,1,1,1,0,1,90,"Catalog (default)",,
emergency_backpacks,first_aid_kits,"Emergency Backpacks","Emergency Backpacks","Emergency Backpacks","Emergency Backpacks","Emergency Backpacks","Emergency Backpacks","Emergency Backpacks","Emergency Backpacks",1,1,1,1,0,1,90,"Catalog (default)",,
emergency_bags,first_aid_kits,"Emergency Bags","Emergency Bags","Emergency Bags","Emergency Bags","Emergency Bags","Emergency Bags","Emergency Bags","Emergency Bags",1,1,1,1,0,1,90,"Catalog (default)",,
hygiene_masks,first_aid,"Hygiene Masks","Hygiene Masks","Hygiene Masks","Hygiene Masks","Hygiene Masks","Hygiene Masks","Hygiene Masks","Hygiene Masks",1,1,1,1,0,1,90,"Catalog (default)",,
infirmary_equipment,first_aid,"Infirmary Equipment","Infirmary Equipment","Infirmary Equipment","Infirmary Equipment","Infirmary Equipment","Infirmary Equipment","Infirmary Equipment","Infirmary Equipment",1,1,1,1,0,1,90,"Catalog (default)",,
plasters_and_plaster_dispensers,first_aid,"Plasters & Plaster Dispensers","Plasters & Plaster Dispensers","Plasters & Plaster Dispensers","Plasters & Plaster Dispensers","Plasters & Plaster Dispensers","Plasters & Plaster Dispensers","Plasters & Plaster Dispensers","Plasters & Plaster Dispensers",1,1,1,1,0,1,90,"Catalog (default)",,
reanimation_dolls_and_faces,first_aid,"Reanimation Dolls & Faces","Reanimation Dolls & Faces","Reanimation Dolls & Faces","Reanimation Dolls & Faces","Reanimation Dolls & Faces","Reanimation Dolls & Faces","Reanimation Dolls & Faces","Reanimation Dolls & Faces",1,1,1,1,0,1,90,"Catalog (default)",,
refills,first_aid,Refills,Refills,Refills,Refills,Refills,Refills,Refills,Refills,1,1,1,1,0,1,90,"Catalog (default)",,
respiratory_aids,first_aid,"Respiratory Aids","Respiratory Aids","Respiratory Aids","Respiratory Aids","Respiratory Aids","Respiratory Aids","Respiratory Aids","Respiratory Aids",1,1,1,1,0,1,90,"Catalog (default)",,
stretchers_rescue_seats_and_sheets,first_aid,"Stretchers, Rescue Seats & Sheets","Stretchers, Rescue Seats & Sheets","Stretchers, Rescue Seats & Sheets","Stretchers, Rescue Seats & Sheets","Stretchers, Rescue Seats & Sheets","Stretchers, Rescue Seats & Sheets","Stretchers, Rescue Seats & Sheets","Stretchers, Rescue Seats & Sheets",1,1,1,1,0,1,90,"Catalog (default)",,
tweezers_and_scissors,first_aid,"Tweezers & Scissors","Tweezers & Scissors","Tweezers & Scissors","Tweezers & Scissors","Tweezers & Scissors","Tweezers & Scissors","Tweezers & Scissors","Tweezers & Scissors",1,1,1,1,0,1,90,"Catalog (default)",,
foot_care,first_aid_and_health,"Foot Care","Foot Care","Foot Care","Foot Care","Foot Care","Foot Care","Foot Care","Foot Care",1,1,1,1,0,1,90,"Catalog (default)",,
corn_and_callus_ointments,foot_care,"Corn & Callus Ointments","Corn & Callus Ointments","Corn & Callus Ointments","Corn & Callus Ointments","Corn & Callus Ointments","Corn & Callus Ointments","Corn & Callus Ointments","Corn & Callus Ointments",1,1,1,1,0,1,90,"Catalog (default)",,
fissure_ointments,foot_care,"Fissure Ointments","Fissure Ointments","Fissure Ointments","Fissure Ointments","Fissure Ointments","Fissure Ointments","Fissure Ointments","Fissure Ointments",1,1,1,1,0,1,90,"Catalog (default)",,
foot_bandages_and_slings,foot_care,"Foot Bandages & Slings","Foot Bandages & Slings","Foot Bandages & Slings","Foot Bandages & Slings","Foot Bandages & Slings","Foot Bandages & Slings","Foot Bandages & Slings","Foot Bandages & Slings",1,1,1,1,0,1,90,"Catalog (default)",,
foot_care_aids,foot_care,"Foot Care Aids","Foot Care Aids","Foot Care Aids","Foot Care Aids","Foot Care Aids","Foot Care Aids","Foot Care Aids","Foot Care Aids",1,1,1,1,0,1,90,"Catalog (default)",,
foot_corrector,foot_care,"Foot Corrector","Foot Corrector","Foot Corrector","Foot Corrector","Foot Corrector","Foot Corrector","Foot Corrector","Foot Corrector",1,1,1,1,0,1,90,"Catalog (default)",,
foot_creams,foot_care,"Foot Creams","Foot Creams","Foot Creams","Foot Creams","Foot Creams","Foot Creams","Foot Creams","Foot Creams",1,1,1,1,0,1,90,"Catalog (default)",,
foot_cushions_and_pads,foot_care,"Foot Cushions & Pads","Foot Cushions & Pads","Foot Cushions & Pads","Foot Cushions & Pads","Foot Cushions & Pads","Foot Cushions & Pads","Foot Cushions & Pads","Foot Cushions & Pads",1,1,1,1,0,1,90,"Catalog (default)",,
foot_odour_care,foot_care,"Foot Odour Care","Foot Odour Care","Foot Odour Care","Foot Odour Care","Foot Odour Care","Foot Odour Care","Foot Odour Care","Foot Odour Care",1,1,1,1,0,1,90,"Catalog (default)",,
foot_peeling,foot_care,"Foot Peeling","Foot Peeling","Foot Peeling","Foot Peeling","Foot Peeling","Foot Peeling","Foot Peeling","Foot Peeling",1,1,1,1,0,1,90,"Catalog (default)",,
footbaths,foot_care,Footbaths,Footbaths,Footbaths,Footbaths,Footbaths,Footbaths,Footbaths,Footbaths,1,1,1,1,0,1,90,"Catalog (default)",,
heel_cushions,foot_care,"Heel Cushions","Heel Cushions","Heel Cushions","Heel Cushions","Heel Cushions","Heel Cushions","Heel Cushions","Heel Cushions",1,1,1,1,0,1,90,"Catalog (default)",,
moleskin,foot_care,Moleskin,Moleskin,Moleskin,Moleskin,Moleskin,Moleskin,Moleskin,Moleskin,1,1,1,1,0,1,90,"Catalog (default)",,
shoe_deodorants,foot_care,"Shoe Deodorants","Shoe Deodorants","Shoe Deodorants","Shoe Deodorants","Shoe Deodorants","Shoe Deodorants","Shoe Deodorants","Shoe Deodorants",1,1,1,1,0,1,90,"Catalog (default)",,
shoe_pads,foot_care,"Shoe Pads","Shoe Pads","Shoe Pads","Shoe Pads","Shoe Pads","Shoe Pads","Shoe Pads","Shoe Pads",1,1,1,1,0,1,90,"Catalog (default)",,
socks,foot_care,Socks,Socks,Socks,Socks,Socks,Socks,Socks,Socks,1,1,1,1,0,1,90,"Catalog (default)",,
toe_caps,foot_care,"Toe Caps","Toe Caps","Toe Caps","Toe Caps","Toe Caps","Toe Caps","Toe Caps","Toe Caps",1,1,1,1,0,1,90,"Catalog (default)",,
toe_spreader,foot_care,"Toe Spreader","Toe Spreader","Toe Spreader","Toe Spreader","Toe Spreader","Toe Spreader","Toe Spreader","Toe Spreader",1,1,1,1,0,1,90,"Catalog (default)",,
warts_treatment,foot_care,"Warts Treatment","Warts Treatment","Warts Treatment","Warts Treatment","Warts Treatment","Warts Treatment","Warts Treatment","Warts Treatment",1,1,1,1,0,1,90,"Catalog (default)",,
incontinence_needs,first_aid_and_health,"Incontinence Needs","Incontinence Needs","Incontinence Needs","Incontinence Needs","Incontinence Needs","Incontinence Needs","Incontinence Needs","Incontinence Needs",1,1,1,1,0,1,90,"Catalog (default)",,
lice_treatment,first_aid_and_health,"Lice Treatment","Lice Treatment","Lice Treatment","Lice Treatment","Lice Treatment","Lice Treatment","Lice Treatment","Lice Treatment",1,1,1,1,0,1,90,"Catalog (default)",,
sleep_aids,first_aid_and_health,"Sleep Aids","Sleep Aids","Sleep Aids","Sleep Aids","Sleep Aids","Sleep Aids","Sleep Aids","Sleep Aids",1,1,1,1,0,1,90,"Catalog (default)",,
smoking_cessation,first_aid_and_health,"Smoking Cessation","Smoking Cessation","Smoking Cessation","Smoking Cessation","Smoking Cessation","Smoking Cessation","Smoking Cessation","Smoking Cessation",1,1,1,1,0,1,90,"Catalog (default)",,
food_supplements,healthcare,"Food Supplements","Food Supplements","Food Supplements","Food Supplements","Food Supplements","Food Supplements","Food Supplements","Food Supplements",1,1,1,1,0,1,90,"Catalog (default)",,
bars,food_supplements,Bars,Bars,Bars,Bars,Bars,Bars,Bars,Bars,1,1,1,1,0,1,90,"Catalog (default)",,
low_carb_and_diet_bars,bars,"Low Carb & Diet Bars","Low Carb & Diet Bars","Low Carb & Diet Bars","Low Carb & Diet Bars","Low Carb & Diet Bars","Low Carb & Diet Bars","Low Carb & Diet Bars","Low Carb & Diet Bars",1,1,1,1,0,1,90,"Catalog (default)",,
protein_bars,bars,"Protein Bars","Protein Bars","Protein Bars","Protein Bars","Protein Bars","Protein Bars","Protein Bars","Protein Bars",1,1,1,1,0,1,90,"Catalog (default)",,
endurance,food_supplements,Endurance,Endurance,Endurance,Endurance,Endurance,Endurance,Endurance,Endurance,1,1,1,1,0,1,90,"Catalog (default)",,
fat_loss,food_supplements,"Fat Loss","Fat Loss","Fat Loss","Fat Loss","Fat Loss","Fat Loss","Fat Loss","Fat Loss",1,1,1,1,0,1,90,"Catalog (default)",,
measuring_spoons_and_containers,food_supplements,"Measuring Spoons & Containers","Measuring Spoons & Containers","Measuring Spoons & Containers","Measuring Spoons & Containers","Measuring Spoons & Containers","Measuring Spoons & Containers","Measuring Spoons & Containers","Measuring Spoons & Containers",1,1,1,1,0,1,90,"Catalog (default)",,
muscle_growth,food_supplements,"Muscle Growth","Muscle Growth","Muscle Growth","Muscle Growth","Muscle Growth","Muscle Growth","Muscle Growth","Muscle Growth",1,1,1,1,0,1,90,"Catalog (default)",,
amino_acids,muscle_growth,"Amino Acids","Amino Acids","Amino Acids","Amino Acids","Amino Acids","Amino Acids","Amino Acids","Amino Acids",1,1,1,1,0,1,90,"Catalog (default)",,
carbohydrates,muscle_growth,Carbohydrates,Carbohydrates,Carbohydrates,Carbohydrates,Carbohydrates,Carbohydrates,Carbohydrates,Carbohydrates,1,1,1,1,0,1,90,"Catalog (default)",,
creatine,muscle_growth,Creatine,Creatine,Creatine,Creatine,Creatine,Creatine,Creatine,Creatine,1,1,1,1,0,1,90,"Catalog (default)",,
muscle_growth_sets,muscle_growth,"Muscle Growth Sets","Muscle Growth Sets","Muscle Growth Sets","Muscle Growth Sets","Muscle Growth Sets","Muscle Growth Sets","Muscle Growth Sets","Muscle Growth Sets",1,1,1,1,0,1,90,"Catalog (default)",,
post_workout_and_regeneration,muscle_growth,"Post Workout & Regeneration","Post Workout & Regeneration","Post Workout & Regeneration","Post Workout & Regeneration","Post Workout & Regeneration","Post Workout & Regeneration","Post Workout & Regeneration","Post Workout & Regeneration",1,1,1,1,0,1,90,"Catalog (default)",,
pre_workout,muscle_growth,"Pre Workout","Pre Workout","Pre Workout","Pre Workout","Pre Workout","Pre Workout","Pre Workout","Pre Workout",1,1,1,1,0,1,90,"Catalog (default)",,
protein,muscle_growth,Protein,Protein,Protein,Protein,Protein,Protein,Protein,Protein,1,1,1,1,0,1,90,"Catalog (default)",,
testobooster,muscle_growth,Testobooster,Testobooster,Testobooster,Testobooster,Testobooster,Testobooster,Testobooster,Testobooster,1,1,1,1,0,1,90,"Catalog (default)",,
weight_gainer,muscle_growth,"Weight Gainer","Weight Gainer","Weight Gainer","Weight Gainer","Weight Gainer","Weight Gainer","Weight Gainer","Weight Gainer",1,1,1,1,0,1,90,"Catalog (default)",,
shakers_and_bottles,food_supplements,"Shakers & Bottles","Shakers & Bottles","Shakers & Bottles","Shakers & Bottles","Shakers & Bottles","Shakers & Bottles","Shakers & Bottles","Shakers & Bottles",1,1,1,1,0,1,90,"Catalog (default)",,
supplements,food_supplements,Supplements,Supplements,Supplements,Supplements,Supplements,Supplements,Supplements,Supplements,1,1,1,1,0,1,90,"Catalog (default)",,
anti_aging,supplements,"Anti Aging","Anti Aging","Anti Aging","Anti Aging","Anti Aging","Anti Aging","Anti Aging","Anti Aging",1,1,1,1,0,1,90,"Catalog (default)",,
collagen,supplements,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,1,1,1,1,0,1,90,"Catalog (default)",,
